timestamp,test-class,test-method,time,description,result
"2022-05-29 15:51:01.064","acme.testing.inventor.toolkit.InventorToolkitCreateTest","positive",14641,""[1] recordIndex=0, title=Test Tool Kit, code=TES-001-K, description=description test, assemblyNotes=assembly test, link=null, price=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create new toolkit']'"
"2022-05-29 15:51:13.313","acme.testing.inventor.toolkit.InventorToolkitCreateTest","negative",11089,""[1] recordIndex=0, title=Test Tool Kit, code=TES-001-, description=description test, assemblyNotes=assembly test, link=null, price=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create new toolkit']'"
"2022-05-29 15:51:21.295","acme.testing.inventor.toolkit.InventorToolkitCreateTest","negative",6976,""[2] recordIndex=1, title=null, code=TES-001-T, description=description test, assemblyNotes=assembly test, link=null, price=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create new toolkit']'"
"2022-05-29 15:51:30.445","acme.testing.inventor.toolkit.InventorToolkitCreateTest","negative",8269,""[3] recordIndex=2, title=Test Tool Kit, code=TES-002-T, description=null, assemblyNotes=assembly test, link=null, price=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create new toolkit']'"
"2022-05-29 15:51:38.998","acme.testing.inventor.toolkit.InventorToolkitCreateTest","negative",7630,""[4] recordIndex=3, title=Test Tool Kit, code=TES-003-T, description=description test, assemblyNotes=null, link=null, price=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create new toolkit']'"
"2022-05-29 15:51:47.454","acme.testing.inventor.toolkit.InventorToolkitCreateTest","negative",7542,""[5] recordIndex=4, title=Test Tool Kit, code=TES-004-T, description=description test, assemblyNotes=assembly test, link=test, price=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create new toolkit']'"
"2022-05-29 15:51:55.702","acme.testing.inventor.toolkit.InventorToolkitCreateTest","negative",7442,""[6] recordIndex=5, title=sex, code=TES-004-T, description=description test, assemblyNotes=assembly test, link=test, price=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create new toolkit']'"
"2022-05-29 15:52:03.234","acme.testing.inventor.toolkit.InventorToolkitCreateTest","negative",6834,""[7] recordIndex=6, title=Test Tool Kit, code=TES-004-T, description=sex, assemblyNotes=assembly test, link=test, price=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create new toolkit']'"
"2022-05-29 15:52:11.603","acme.testing.inventor.toolkit.InventorToolkitCreateTest","negative",7463,""[8] recordIndex=7, title=Test Tool Kit, code=TES-004-T, description=description test, assemblyNotes=sex, link=test, price=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create new toolkit']'"
"2022-05-29 15:52:17.812","acme.testing.inventor.toolkit.InventorToolkitCreateTest","negative",5510,""[9] recordIndex=8, title=Test Tool Kit, code=XDD-191-A, description=description test, assemblyNotes=assembly, link=test, price=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create new toolkit']'"
