timestamp,test-class,test-method,time,description,result
"2022-05-29 18:26:04.086","acme.testing.inventor.CHIMPUM.InventorCHIMPUMUpdateTest","positive",13781,""[1] recordIndex=0, title=null, description=A third chimpum, code=PATTERN, startDate=2021/12/31 12:00, finishDate=2022/12/31 15:00, budget=EUR 25.00, link=https://www.prueba.com"","Expected value '' in attribute 0 of record 0, but found 'Chimpun2'"
