timestamp,simple-path,time
"2022-05-29 17:38:53.417","/master/welcome",7496
"2022-05-29 17:38:54.169","/master/welcome",678
"2022-05-29 17:38:57.504","/master/sign-in",2748
"2022-05-29 17:38:58.844","/master/welcome",569
"2022-05-29 17:39:01.133","/inventor/chimpum/list",1603
"2022-05-29 17:39:03.528","/inventor/chimpum/show",1637
"2022-05-29 17:39:04.4","/master/welcome",507
"2022-05-29 17:39:04.945","/master/welcome",512
"2022-05-29 17:39:05.617","/master/sign-in",579
"2022-05-29 17:39:06.944","/master/welcome",583
"2022-05-29 17:39:07.704","/inventor/chimpum/list",602
"2022-05-29 17:39:09.532","/inventor/chimpum/show",570
